what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1357140115024
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1357140115024
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1357140115024
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1357140115024
java.vm.specification.version,sysinfo,,,"1.7",1357140115024
java.vm.vendor,sysinfo,,,"Oracle Corporation",1357140115024
java.vm.version,sysinfo,,,"22.0-b10",1357140115024
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1357140115026
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1357140115177
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1357140115319
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1357140115916
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1357140115935
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1357140116015
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1357140120901
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357140131465
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1357140132665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357140135376
started,bundle,org.apache.axis.wsdl2java.eclipse,0.0.1,"org.apache.axis.wsdl2java.eclipse",1357140137480
started,bundle,org.apache.axis,1.1.0,"org.apache.axis",1357140137493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357140144145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357142180127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1357142180154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1357142180155
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357142180653
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357142188764
