what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357129808229
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357129808735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1357129811227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357129811639
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357129813406
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357129813613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1357129814772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357129815535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357129816816
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357129820181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129823653
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357129825216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129825328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357129825347
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357129827918
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357129828180
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357129836442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357129844705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129857476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129859471
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357129864786
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357129876760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129879635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129883341
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357129895580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357129896809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129899526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129903531
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1357129913616
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357129915383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129917280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129917913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129918288
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357129918399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357129989103
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357129989824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357129994585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357129998937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357129999407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130000694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130001646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130003520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130006188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357130009801
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1357130020396
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130022606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130023850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130024025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357130026381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130027246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130027955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1357130038900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357130039636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357130041556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130042067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130046270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130048021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130052524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130056944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130057628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130061055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130076223
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1357130077394
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357130082849
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357130084451
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1357130085045
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1357130085152
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130109209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130110715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130111684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357130127429
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357130131313
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130131611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130141228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130143565
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130147339
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1357130149490
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130149834
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130149992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130151256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130151958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130162040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130163309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130163879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130164497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130164537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130169427
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1357130169473
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1357130170223
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1357130170428
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1357130170618
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1357130171660
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1357130177230
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130177246
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130180059
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130181739
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130186712
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1357130190882
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1357130190900
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1357130191808
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1357130193541
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130196220
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130197965
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130199109
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130200158
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepReturn",1357130200876
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepReturn",1357130203406
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130206109
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130208454
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1357130211687
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130211719
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1357130215776
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1357130219554
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130219718
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1357130219718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130221209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130238553
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1357130245026
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130245065
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1357130246164
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1357130247933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130249038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130281057
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130282144
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357130285922
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1357130289044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1357130290463
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357130293831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357130294460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130297954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130306956
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357130309676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130322834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130325219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130327353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130328427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130333697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130335434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130340198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130340752
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130350259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130350869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130351412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130353957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130358321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357130359011
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130362087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130373415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130373514
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130377346
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130380745
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130389049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130389889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130390081
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357130392956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357130420793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357130424138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357130430730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130431998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130851346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357130861257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357131185761
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1357131189661
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357131192583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357131195213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357131207306
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357131208032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357131208228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357131211578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357131213616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357131214984
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1357131232022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357131235076
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1357131239522
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357131409392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357131411396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357131412380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1357131413349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357131420033
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357131420739
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357131420872
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357134439140
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357134441484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1357134444311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357134444659
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357134445658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357134447050
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1357134448469
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1357134449876
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357134451825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357134453061
