what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357135423644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357135437842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357135442314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357135452122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357135453604
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357135507766
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357135512906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357135599053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357136844390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357136888610
error,log,,,"Failed converting ECJ parse tree to Lombok for file C:\\Users\\Marc.COOPERSOFTWARE\\Dropbox\\Dissertation\\Code\\DissertationAndroid\\src\\com\\example\\dissertationandroid\\RESTRequest.java",1357136888857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357136891541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357136893020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357136901683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357136902081
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357136909989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357136910909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357136911585
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357136913096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357136913581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357136913773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357136920858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357136922270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357136923298
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357137094322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137104026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357137108484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137108930
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357137110069
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357137161014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137161657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137161861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137162114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137163480
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357137165096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137165683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137165834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137189980
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357137193152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137200188
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357137201272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357137207069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357137208052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137208738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137213698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137330911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137350060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357137354582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357137356585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137365936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137376799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137377449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137379467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137380354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357137386545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137396037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137396869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357137408242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137577082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137956804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137973782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137977488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137986672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137987375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357137997194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138008066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138017843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138017997
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357138021988
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357138024542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138027908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138028198
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357138037844
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357138046898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138049689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138049833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138069247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138069857
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1357138075230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357138081948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357138089153
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357138153773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138154878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138155050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138167252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138168326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138174590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138174693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138192389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138194312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138196802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138197389
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357138217706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138218739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138219471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138237402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138237819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357138244058
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357138246774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138248195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138248322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357138251455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138269540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138297545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138299725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138907170
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357138911731
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1357138933098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138934413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138934596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357138941265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1357138952400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357138957504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357138962333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139048905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357139050602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139054606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139283422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139287896
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1357139291885
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1357139292909
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1357139298296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357139304741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139359187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.aboutAction",1357139359207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357139359857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139360816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139362214
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357139363156
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1357139363999
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1357139364000
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1357139364000
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1357139364003
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1357139364003
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1357139364004
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1357139364005
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1357139364005
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.0.0.v201210310015-519525,"overlay.com.android.ide.eclipse.adt.overlay",1357139364020
stopped,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1357139364044
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1357139364071
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1357139364072
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1357139364072
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1357139364073
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1357139364074
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1357139364074
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1357139364074
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1357139364074
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1357139364074
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1357139364075
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1357139364094
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1357139364094
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1357139364105
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1357139364105
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1357139364105
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1357139364106
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1357139364106
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1357139364107
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1357139364107
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1357139364118
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1357139364118
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1357139364119
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1357139364124
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1357139364124
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1357139364124
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1357139364124
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1357139364125
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1357139364125
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r37x201109091143,"org.eclipse.wb.swing.jsr296",1357139364125
stopped,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1357139364125
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r37x201109091028,"org.eclipse.wb.core.ui",1357139364126
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r37x201109091112,"org.eclipse.wb.layout.group",1357139364126
stopped,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1357139364129
stopped,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1357139364129
stopped,bundle,org.eclipse.jdt.astview,1.1.8.201108081127,"org.eclipse.jdt.astview",1357139364130
stopped,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1357139364224
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1357139364224
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1357139364224
stopped,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1357139364224
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1357139364225
stopped,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1357139364234
stopped,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1357139364247
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1357139364247
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1357139364254
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1357139364254
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1357139364254
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1357139364254
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1357139364254
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1357139364254
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1357139364254
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1357139364254
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1357139364254
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1357139364254
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1357139364254
stopped,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1357139364257
stopped,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1357139364258
stopped,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1357139364258
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1357139364262
stopped,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1357139364263
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1357139364263
stopped,bundle,com.android.ide.eclipse.gldebugger,21.0.0.v201210310015-519525,"com.android.ide.eclipse.gldebugger",1357139364263
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,21.0.0.v201210310015-519525,"com.android.ide.eclipse.hierarchyviewer",1357139364263
stopped,bundle,com.android.ide.eclipse.traceview,21.0.0.v201210310015-519525,"com.android.ide.eclipse.traceview",1357139364264
stopped,bundle,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms",1357139364270
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1357139554112
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1357139554113
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1357139554114
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1357139554115
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1357139554116
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1357139554117
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1357139554118
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1357139554119
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1357139554119
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1357139554193
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1357139554194
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1357139554195
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1357139554196
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1357139554197
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1357139554198
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1357139554199
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1357139554211
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1357139554213
